LINE,LOC,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
28,2,81.77030467,465.2607182,24.13,24.29933333,22.94466667,23.79133333,24.70207573,0.9791,0.9509,1.0237,0.7123,0.6105,1.1667,0.0205,0.0205,0.5281,0.0249,214.7,175.6,0.029,161,147.2,0,0,0,0.1576,0.0241,0,0.05,0.452,0.7714,0.8852,0.8889,0.9558,0.4093,110.615,60.0059,43.4185,72.4559,33.3203,22.6896,22.7057,45.0204,32.0993,0.6244,0.5833,0.2304
29,2,75.39872313,399.8916733,22.94466667,23.114,21.25133333,21.67466667,22.1958154,0.9377,0.9262,0.9626,0.6863,0.5904,1.1625,0.0161,0.0271,0.5199,0.0156,199.9,169.1,0.0294,164.5,142.2,0,0,0,0.1409,0.0208,0,0.0343,0.4727,0.7843,0.8889,0.8889,0.9259,0.3918,98.8698,55.6204,37.5864,64.1988,30.1715,19.2957,21.969,48.7067,29.2397,0.6049,0.5531,0.2539
30,2,77.04598933,415.6909249,23.28333333,23.368,21.59,22.352,23.207472,0.9565,0.9273,0.9999,0.6691,0.6109,1.0952,0.0168,0.0194,0.521,0.0208,210.3,170.5,0.0374,159.2,148,0,0,0,0.1353,0.0168,0,0.0228,0.4508,0.7681,0.8899,0.8821,0.9266,0.4036,120.6009,100.9614,49.9548,80.2769,46.5617,0.6538,36.9053,88.9851,36.9111,0.5958,0.5529,0.2501
31,2,111.4793639,853.0377204,33.10466667,33.274,29.21,30.64933333,35.09158167,0.9211,0.8824,1.037,0.7442,0.6982,1.0659,0.0295,0.0383,0.5687,0.0499,240.4,174.266,0.0642,156.166,126.1,0.0033,0.0145,0,0.1522,0.0308,0,0.0479,0.4392,0.759,0.8896,0.8839,0.8782,0.4358,107.1028,58.4986,40.3682,69.4007,32.3138,21.627,23.3871,47.2393,31.8541,0.8859,0.5856,0.2313
32,2,123.0471504,822.8442324,21.082,25.48466667,46.39733333,46.482,47.09021147,1.8239,2.2008,2.2427,0.5743,0.9157,0.6272,0.0993,0.2436,0.4176,0,130.2,72.5,0,159.8,125.8,0,0,0.4059,0,0.0086,0.509,0,0.7031,0.7993,0.8921,0.8884,2.2121,0.4066,146.5141,134.7118,71.3694,102.5551,59.7936,-5.9697,42.2887,98.0351,42.7079,1.5905,0.5543,0.2525
33,2,51.4760464,178.2863818,16.59466667,16.764,11.938,13.29266667,15.54333527,0.7929,0.7194,0.9728,0.7296,0.6276,1.1626,0.0376,0.0875,0.5337,0.0575,245.5,208.6,0.0696,175.4,162.2,0,0,0,0.134,0.0252,0,0.034,0.4713,0.7179,0.8889,0.8889,0.7179,0.4483,96.8461,109.5556,59.5113,79.5742,46.9013,-15.6511,30.7525,116.9733,34.5061,1.0587,0.5496,0.2568
34,2,225.3665377,3387.699318,69.68066667,70.27333333,53.086,59.09733333,60.4578166,0.841,0.7618,0.8717,0.7837,0.6488,1.2079,0.0438,0.0738,0.5546,0.0646,225.8,229.3,0.1654,174.3,164.8,0.0019,0.0453,0,0.1726,0.117,0,0.2099,0.4441,0.7174,0.8897,0.8865,0.7622,0.4549,143.9842,61.3399,48.8365,90.7242,39.6729,37.1324,29.336,38.3101,47.3225,0.9062,0.6523,0.1909
35,2,214.2756277,2920.761184,68.74933333,68.74933333,43.60333333,51.47733333,54.2222944,0.7488,0.6342,0.7897,0.7857,0.7106,1.1057,0.0533,0.1186,0.5848,0.0823,260.2,230.1,0.1356,175.5,171.9,0,0,0,0.12,0.1051,0,0.1613,0.4819,0.6755,0.8894,0.8855,0.6327,0.4879,170.1289,97.4514,52.6401,104.8328,52.2769,27.4345,44.801,58.5183,52.5336,1.124,0.5591,0.2514
36,2,185.3586505,2349.53652,57.31933333,57.404,47.498,51.054,51.856005,0.8894,0.8287,0.906,0.7223,0.616,1.1727,0.0296,0.047,0.5322,0.0514,230.7,206.3,0.1438,157.1,148.4,0,0,0,0.1535,0.0803,0,0.1271,0.4577,0.7442,0.8889,0.8889,0.8296,0.4203,127.4999,70.9721,51.5269,84.2436,38.9956,24.2457,25.719,46.689,35.3457,0.8768,0.5885,0.2316
37,2,227.6836527,3265.376982,64.77,65.19333333,55.28733333,60.452,63.22219173,0.9273,0.8536,0.9761,0.8288,0.6196,1.3376,0.0438,0.0446,0.5714,0.0539,258.4,203.8,0.0584,169.8,155.8,0,0,0,0.2123,0.0204,0,0.2559,0.423,0.7293,0.8889,0.8844,0.8525,0.4531,139.5046,60.2334,47.3784,87.9381,38.4386,35.8074,28.3098,38.3303,45.6466,1.047,0.5594,0.2487
38,2,245.6566249,3961.045841,77.55466667,77.978,58.166,63.5,65.82393913,0.8143,0.75,0.857,0.7871,0.5437,1.4478,0.0358,0.08,0.5312,0.0482,244.2,208.8,0.0775,163.4,151.3,0,0,0,0.166,0.0762,0,0.2757,0.5,0.7316,0.8882,0.8867,0.7486,0.4298,137.3576,56.8533,45.2962,85.9357,37.3725,36.7002,28.2109,37.549,46.29,1.2373,0.5891,0.2309
39,2,213.4225179,2954.101619,68.326,68.41066667,47.244,53.594,55.0942764,0.7834,0.6914,0.8073,0.7683,0.6121,1.2551,0.0404,0.089,0.5498,0.0611,247.1,210.9,0.0788,148.466,168.8,0.0158,0.0049,0,0.1358,0.0732,0,0.1727,0.4961,0.7057,0.8902,0.8884,0.6925,0.4526,139.7976,53.9896,42.0402,85.5506,37.208,39.0627,30.4461,37.9334,49.5263,2.2905,0.5888,0.2306
40,2,224.7493685,3255.635066,69.088,69.76533333,50.46133333,57.48866667,60.5903538,0.824,0.7304,0.8876,0.8039,0.6091,1.3199,0.0479,0.0786,0.5461,0.0768,270.9,227.4,0.091,169.2,158.1,0.0152,0.0296,0,0.2156,0.1051,0,0.2473,0.4197,0.7021,0.8864,0.8881,0.7301,0.4633,164.8509,84.2961,66.6512,108.9163,48.5224,34.0478,30.3947,41.7555,45.6408,1.1935,0.5591,0.2504
41,2,205.3555456,2823.35636,64.516,65.10866667,49.022,52.49333333,54.2145474,0.8062,0.7598,0.8383,0.7822,0.6457,1.2114,0.0375,0.074,0.5587,0.0436,236.8,202.5,0.0709,175.4,165.9,0,0,0,0.1696,0.0858,0,0.1621,0.4532,0.7464,0.8902,0.8868,0.7599,0.4399,147.2656,62.0464,43.8597,89.9318,40.2163,37.8546,33.684,41.6635,50.6713,1.0523,0.5597,0.2509
42,2,232.9659891,3627.010667,69.342,69.51133333,57.57333333,63.5,63.43103053,0.9135,0.8303,0.9145,0.7448,0.7009,1.0627,0.0379,0.0498,0.5793,0.05,233,210.1,0.0919,188.6,172.3,0.0649,0.032,0,0.069,0.0894,0,0.1131,0.54,0.7263,0.8903,0.8889,0.8318,0.4477,144.3457,64.6604,46.3605,89.7361,40.2976,35.2284,31.8836,42.1468,47.5143,1.6783,0.6368,0.2011
43,2,169.3741003,1982.770228,50.37666667,50.46133333,45.80466667,48.17533333,48.23278813,0.9547,0.9092,0.9574,0.7076,0.6487,1.0907,0.0231,0.0271,0.546,0.031,210.9,190.9,0.0603,176.8,158.9,0,0,0,0.086,0.0501,0,0.0657,0.5132,0.7606,0.8889,0.8889,0.9114,0.4186,156.2845,73.711,56.4599,100.1079,44.568,35.7967,31.2918,41.1584,47.5456,1.7367,0.5888,0.2302
44,2,194.7446194,2607.392635,60.11333333,60.28266667,49.53,52.324,53.55584073,0.868,0.8239,0.8922,0.738,0.6634,1.1125,0.0273,0.0516,0.5496,0.0364,230.5,189.3,0.059,169.9,165.4,0,0,0,0.108,0.0558,0,0.0821,0.5146,0.7553,0.8893,0.8859,0.8204,0.4285,139.7572,54.2192,38.4977,83.8674,37.1635,38.6976,32.9833,40.4421,50.8469,0.8818,0.6038,0.2214
45,2,193.8047771,2502.360587,47.66733333,49.022,60.706,63.41533333,64.097535,1.2936,1.2735,1.3471,0.7869,0.6004,1.3107,0.043,0.0943,0.5146,0.0361,220.6,168.9,0.0589,151.3,129.9,0,0,0,0.2458,0.0921,0,0.2552,0.3778,0.7647,0.8854,0.8868,1.2768,0.4234,145.5893,70.7369,52.1571,93.0309,41.9847,32.5858,30.2926,42.9113,44.4913,1.5356,0.5782,0.2718
46,2,206.8019232,2870.818631,52.40866667,52.832,64.68533333,68.072,68.70970933,1.2885,1.2342,1.3132,0.7254,0.5897,1.2301,0.0346,0.0858,0.5087,0.0299,211.4,159.3,0.046,164.2,137.7,0,0,0,0.1923,0.1123,0,0.1894,0.4341,0.7597,0.8892,0.8879,1.2348,0.409,150.277,62.5155,45.8715,92.2916,40.864,38.9452,33.3394,40.5655,51.2664,1.1261,0.5586,0.2517
47,2,178.3352711,2204.561899,46.99,47.41333333,55.118,57.404,57.7655944,1.2107,1.173,1.2315,0.6883,0.6216,1.1072,0.0281,0.0639,0.5199,0.028,222.1,160.3,0.0502,157.4,135,0,0,0,0.0962,0.0829,0,0.106,0.4956,0.7681,0.8889,0.8889,1.1765,0.413,150.7912,67.9696,48.8647,93.9429,42.2469,36.2515,33.3142,42.5822,49.2342,0.5397,0.5139,0.281
48,2,173.4777243,2022.820327,44.87333333,45.212,53.848,56.388,57.0379606,1.2472,1.2,1.2735,0.7623,0.4962,1.5361,0.0332,0.0707,0.5051,0.027,237,170,0.0374,136.9,123.2,0,0,0,0.2113,0.055,0,0.242,0.4294,0.7639,0.8897,0.8881,1.1981,0.4005,156.9301,75.6282,57.0113,100.6696,45.1737,34.9643,31.8376,42.3202,47.2878,1.8779,0.5948,0.25
49,2,187.9001068,2244.382608,45.04266667,46.05866667,55.79533333,58.928,60.11012447,1.2794,1.2387,1.3438,0.8026,0.6485,1.2377,0.0446,0.091,0.536,0.0286,239.6,175.3,0.0459,160,131.5,0,0,0,0.199,0.145,0,0.1856,0.4098,0.7453,0.8885,0.8721,1.216,0.4464,159.0059,85.931,46.6798,96.7927,47.6625,29.0229,42.0655,55.3965,51.1062,1.5058,0.5231,0.2786
50,2,209.0213075,2922.359747,56.04933333,56.55733333,60.198,64.17733333,73.78617873,1.1347,1.074,1.2865,0.6647,0.6616,1.0046,0.0329,0.053,0.517,0,152.4,132.1,0,155.8,132.7,0,0,0.0591,0,NA,NA,0,0.4361,0.7847,0.8986,0.9195,1.125,0.3958,157.7476,77.7473,61.0205,102.9336,45.7445,34.4587,29.8265,40.8786,45.5744,1.2262,0.5285,0.2698
51,2,177.7260098,1928.777504,36.91466667,37.16866667,66.46333333,67.14066667,67.27587087,1.8064,1.8005,1.8266,0.6674,0.5734,1.164,0.049,0.1923,0.4611,0.0108,244,118.2,0.0168,125.8,100.6,0,0,0,0.1032,0.0927,0,0.1575,0.5069,0.7904,0.8892,0.8854,1.7989,0.3641,110.6492,50.9428,42.3724,71.9309,31.0869,28.4009,20.2216,35.451,34.8644,2.0381,0.5267,0.2711
52,2,188.9903764,2321.572418,56.81133333,59.182,45.38133333,50.8,52.1297662,0.8584,0.7988,0.9245,0.8256,0.5186,1.592,0.0608,0.0752,0.5056,0.0875,260.7,225.5,0.1875,163.5,133.9,0,0,0,0.286,0.115,0,0.3428,0.36,0.7145,0.8898,0.8898,0.7985,0.4437,151.6146,86.6317,69.1284,103.8506,47.1401,27.2044,26.2659,43.9945,37.815,1.0475,0.7512,0.1309
53,2,231.6934999,3437.18309,75.438,75.692,49.022,55.20266667,55.84531207,0.7293,0.6498,0.7453,0.7262,0.7172,1.0125,0.0468,0.1139,0.5737,0.0868,230.7,227.7,0.1775,184.7,172.9,0.0054,0.0061,0,0.0968,0.064,0,0.1023,0.4923,0.7097,0.8902,0.8868,0.6489,0.4612,138.9336,79.9036,62.58,94.8244,43.4459,24.8037,24.5983,44.7618,34.9328,3.8825,0.7532,0.1299
54,2,220.7314441,3223.398571,58.928,60.11333333,62.738,68.072,68.79424053,1.1324,1.0647,1.1708,0.7543,0.5761,1.3092,0.0451,0.0644,0.4979,0.0642,273.4,200.5,0.1016,164.8,134.4,0,0,0,0.2234,0.1316,0,0.3142,0.3818,0.7372,0.8862,0.8889,1.0647,0.4251,137.8116,77.0531,62.234,94.1563,42.7376,26.1224,24.0928,42.6855,35.5365,1.5349,0.588,0.2324
55,2,269.4771852,4552.714909,68.49533333,69.42666667,80.518,88.98466667,88.75312873,1.2817,1.1755,1.2974,0.7713,0.3609,2.137,0.0555,0.0862,0.4859,0.0613,237,236.4,0.1732,95.6,99.9,0.0026,0.2138,0,0.2078,0.1769,0,0.5467,0.4615,0.7238,0.891,0.8899,1.1765,0.3929,143.8309,75.9445,59.8501,95.8963,43.2946,29.325,26.7358,42.3556,39.6833,NA,NA,NA
56,2,240.1587018,3469.548616,48.34466667,50.37666667,87.20666667,88.646,88.2031002,1.7597,1.8039,1.8309,0.7671,0.5464,1.4038,0.0542,0.1781,0.4991,0.0087,198.1,147.4,0.0251,113.5,96.1,0,0,0,0.2557,0.1592,0,0.4146,0.3658,0.7878,0.8889,0.8927,1.807,0.3903,136.4749,78.2257,64.2219,94.4421,42.735,25.0847,22.5122,41.9063,33.7052,1.5455,0.6836,0.1723
57,2,194.4495307,2524.073805,58.58933333,58.84333333,47.66733333,51.64666667,51.95868027,0.8777,0.8136,0.877,0.7572,0.6922,1.0939,0.0352,0.059,0.578,0.0697,239.6,211.8,0.1321,173.3,165.2,0,0,0,0.1523,0.0439,0,0.1009,0.4525,0.7356,0.8889,0.8854,0.8116,0.4484,127.0989,69.4042,53.8477,85.1431,38.6768,25.3903,23.6491,42.9665,34.6979,1.3756,0.6368,0.2011
58,2,213.9589659,3039.57815,51.816,52.324,72.05133333,72.47466667,71.53535773,1.3851,1.3905,1.3755,0.6683,0.6601,1.0124,0.0344,0.114,0.5327,0.0384,196.9,200.3,0.044,162.1,134.7,0,0,0.0751,0,0.086,0.0797,0,0.4474,0.7953,0.8901,0.8889,1.3934,0.3853,161.822,95.1405,54.3609,101.733,50.521,25.2063,40.917,58.3654,48.0579,3.4287,0.7181,0.1516
59,2,247.1354045,3966.30748,76.11533333,76.53866667,55.45666667,63.16133333,63.1897898,0.8252,0.7286,0.832,0.7519,0.7219,1.0416,0.0453,0.0886,0.5864,0.093,240,229.8,0.217,175,170.6,0,0,0.0915,0,0.1316,0.1593,0,0.4772,0.7007,0.8893,0.8862,0.727,0.468,121.1373,71.8082,55.9447,83.3164,38.5643,20.8036,21.7714,46.3022,30.1129,5.2883,0.8066,0.0981
60,2,237.4188546,3382.129436,76.962,77.724,43.09533333,53.76333333,55.17449807,0.6917,0.56,0.7161,0.8174,0.6645,1.2301,0.0635,0.1483,0.5785,0.1654,271.6,251.8,0.3093,176.6,169.1,0,0,0,0.1874,0.085,0,0.2547,0.4441,0.6404,0.8904,0.8865,0.5592,0.5093,130.0261,66.7949,51.8931,85.5708,38.6073,28.0451,25.1198,41.8506,37.6502,4.2899,0.7527,0.1309
61,2,240.7658973,3517.985796,79.16333333,79.33266667,44.11133333,56.134,55.7294796,0.7076,0.5572,0.7095,0.7326,0.6888,1.0637,0.0669,0.1531,0.5638,0.1114,259.2,243.3,0.2191,194.1,176.2,0.0956,0.0453,0,0.1063,0.3294,0,0.2008,0.4781,0.6284,0.8908,0.8889,0.5576,0.5033,148.9405,91.6162,74.5729,105.1627,48.1577,23.3679,23.9043,45.6501,33.4287,0.775,0.7193,0.15
62,2,246.9220699,3715.454935,82.88866667,83.39666667,46.736,55.45666667,56.9368178,0.665,0.5638,0.6928,0.8069,0.6292,1.2825,0.0607,0.1553,0.5585,0.1176,269.4,242.8,0.2144,268.85,166.6,0.0201,0.0301,0,0.1944,0.0998,0,0.2654,0.4397,0.6728,0.8889,0.8853,0.5627,0.4786,133.3757,68.6872,55.0106,88.6116,39.5115,28.7194,24.226,40.149,37.5726,3.4674,0.7194,0.1448
63,2,246.1434752,3739.712951,81.70333333,81.87266667,47.58266667,57.74266667,56.77292853,0.7053,0.5824,0.6953,0.6404,0.7088,0.9035,0.0594,0.1471,0.5311,0.103,262.3,243.2,0.2172,175.9,170.1,0.0088,0.0073,0.1233,0,0.2912,0.2435,0,0.4941,0.6579,0.8889,0.8871,0.5818,0.4807,126.847,72.1943,57.2642,86.5853,39.5094,23.8189,22.548,43.4299,32.7987,1.5419,0.6691,0.1806
64,2,261.5575414,4095.124426,81.44933333,81.788,50.8,64.516,66.3069032,0.7888,0.6237,0.8141,0.7838,0.5644,1.3886,0.0653,0.1197,0.5334,0.1484,278.3,264.9,0.2665,169.5,159.6,0.0052,0.0181,0,0.1831,0.1686,0,0.3513,0.4462,0.6307,0.8905,0.8889,0.625,0.4932,137.014,70.9032,57.9046,91.7019,40.6589,29.3027,24.0529,39.3806,37.9103,3.0267,0.7186,0.1518
65,2,228.9521879,3216.179948,72.898,74.08333333,45.12733333,54.61,56.9006736,0.7371,0.619,0.7751,0.8316,0.6144,1.3535,0.0588,0.1269,0.553,0.1209,261.8,245.1,0.2601,184.7,164.3,0.0109,0.0265,0,0.2237,0.1384,0,0.3111,0.4341,0.6584,0.8889,0.8852,0.6163,0.4893,141.4051,87.2481,67.9255,98.4873,45.6336,21.9256,24.2702,47.9055,32.7074,0.8741,0.6848,0.1716
66,2,242.2359223,3826.400949,75.692,76.2,55.79533333,63.16133333,63.8407918,0.8289,0.7371,0.8393,0.7472,0.5895,1.2676,0.036,0.0776,0.5324,0.1059,255.4,230,0.2221,169.9,153,0,0,0,0.1576,0.0847,0,0.2419,0.4651,0.706,0.8915,0.887,0.7367,0.4474,126.2453,82.6232,65.3901,90.1708,42.2119,17.5643,20.559,49.4914,27.0403,0.8433,0.7186,0.1504
67,2,235.5611748,3473.806672,76.36933333,76.53866667,47.244,56.72666667,56.72324613,0.7412,0.6186,0.7436,0.6984,0.6896,1.0129,0.0545,0.126,0.5589,0.1242,273.8,245.5,0.2889,172.8,164.4,0,0,0.0996,0,0.1765,0.1541,0,0.4851,0.6667,0.8902,0.8884,0.6194,0.4796,144.8217,94.5407,72.6131,102.3214,48.2436,19.4166,25.1703,52.3532,31.7891,3.6457,0.7358,0.1412
68,2,289.3601867,3719.275716,35.89866667,47.15933333,104.9866667,109.0506667,116.6903432,2.3124,2.9245,3.2857,0.8892,0.9858,0.9019,0.1015,0.3064,0.5733,0.0197,233.1,96.4,0.0469,80.5,65.5,0,0,-0.0624,0,0.5003,0.2948,0,0.2997,0.7708,0.9315,0.9126,2.9349,0.4924,154.2685,70.8248,59.4896,100.5405,43.7039,36.8533,27.81,37.0387,46.1688,3.1213,0.5772,0.2512
69,2,139.0337749,1265.954457,44.28066667,44.45,30.988,35.052,37.4262904,0.7886,0.6998,0.8589,0.7533,0.6367,1.1832,0.0422,0.0925,0.561,0.0882,251.1,224.7,0.1474,173.3,162.3,0,0,0,0.1414,0.0485,0,0.1018,0.4879,0.707,0.8902,0.8875,0.7019,0.4598,136.0774,80.6142,59.8888,92.2792,43.0941,23.0051,26.3364,48.8625,34.9691,0.8735,0.6351,0.2009
70,2,219.8401665,3257.692409,60.79066667,61.04466667,68.91866667,69.68066667,66.96273967,1.1415,1.1337,1.1077,0.4401,0.6072,0.7248,0.0324,0.0628,0.4586,0.053,257.4,199.7,0.1074,174.2,141.9,0,0,0.1127,0,0.2256,0.2614,0,0.48,0.7908,0.8904,0.888,1.1324,0.3552,134.1781,69.3405,57.6139,90.2004,40.0321,28.9079,23.0572,38.5762,36.977,1.1248,0.6675,0.1815
71,2,230.5633523,3311.663628,52.74733333,52.91666667,78.65533333,82.38066667,82.45856,1.5568,1.4912,1.559,0.626,0.5345,1.1712,0.041,0.1471,0.4738,0.0288,224.6,136.7,0.0678,127.5,106.3,0,0,0,0.0938,0.0992,0,0.1577,0.52,0.7634,0.8897,0.8876,1.496,0.3743,111.9398,79.7607,58.9204,80.5201,39.249,11.9538,20.5058,59.76,23.7357,0.9236,0.6498,0.1927
72,2,166.7178869,1895.351048,53.50933333,53.594,40.97866667,43.688,44.621831,0.8152,0.7658,0.8366,0.7358,0.6123,1.2016,0.0311,0.0702,0.5415,0.0533,210.1,213.2,0.1342,176,164.9,0,0,0,0.1601,0.0227,0,0.1138,0.4554,0.7495,0.8894,0.8874,0.7659,0.4221,139.5746,71.2487,54.2967,91.2063,41.1442,29.8575,27.4045,42.547,40.5275,0.6894,0.6193,0.2093
73,2,250.8223245,4026.092306,64.34666667,64.34666667,70.95066667,79.756,81.84228827,1.2395,1.1026,1.2786,0.6961,0.6039,1.1525,0.0413,0.0798,0.5175,0.0516,275.7,228.05,0.0804,347.1,137.3,0,0,0,0.1048,0.2094,0,0.1563,0.5011,0.712,0.8898,0.8886,1.102,0.4303,127.5576,65.7531,52.6003,84.746,38.0961,27.6473,23.8295,40.7585,36.4995,1.7201,0.5887,0.2306
74,2,305.5947829,5410.892404,104.3093333,104.8173333,48.93733333,63.16133333,63.60608733,0.6026,0.4692,0.6085,0.7963,0.7443,1.0698,0.0732,0.1971,0.5942,0.1227,216.3,252.3,0.3096,221.6,169.5,0.0926,0.0079,0,0.1407,0.2097,0,0.2016,0.4584,0.6201,0.8902,0.8885,0.4695,0.527,143.6023,76.6401,61.8842,96.6471,43.4204,28.9196,25.4258,41.3216,38.5074,1.8707,0.7191,0.1481
75,2,234.6443703,3373.563145,77.04666667,77.55466667,44.36533333,53.42466667,54.99873853,0.6889,0.5758,0.7238,0.7901,0.6879,1.1486,0.0586,0.143,0.5819,0.1456,279.4,245,0.2948,175.6,168.1,0,0,0,0.1609,0.0834,0,0.2089,0.4659,0.6635,0.8894,0.8875,0.5742,0.4922,132.5745,60.6669,51.3002,86.4369,37.5008,32.931,23.9222,35.996,40.7029,1.4766,0.637,0.1995
76,2,227.3113733,3389.907199,69.25733333,69.596,54.01733333,59.944,62.29923193,0.8613,0.78,0.906,0.7408,0.6773,1.0939,0.0371,0.0669,0.5524,0.0393,243.6,214.3,0.0538,176.9,163.7,0.0068,0.0268,0,0.1318,0.1206,0,0.1363,0.4576,0.7214,0.8885,0.8885,0.7798,0.446,132.5976,66.2888,54.0048,87.7805,38.8633,29.7716,23.8712,38.7231,38.16,1.2529,0.6687,0.1816
77,2,316.5348339,4964.033083,102.87,103.124,38.94666667,64.60066667,79.95504287,0.6264,0.3786,0.7795,0.3095,0.6971,0.4439,0.1189,0.2532,0.523,0.0605,285.6,326.2,0.1094,167.4,175.7,0.0118,0.0513,0.1114,0,0.5071,0.4638,0,0.4758,0.4829,0.8889,0.8889,0.3794,0.5951,146.8986,77.6358,62.8188,98.6671,44.2233,29.8529,26.0676,41.1275,39.6323,NA,NA,NA
78,2,203.1272205,2761.693401,54.01733333,55.79533333,63.66933333,65.278,65.14148347,1.17,1.1787,1.2059,0.5298,0.7163,0.7396,0.0403,0.0719,0.4633,0.0208,216.7,132.3,0.0582,172,155.5,0,0,0.2434,0,0.0523,0.3241,0,0.6005,0.7792,0.8863,0.8876,1.1765,0.3762,102.1198,74.0565,56.2954,74.8152,36.0768,10.7433,17.457,58.3913,20.4979,0.5459,0.6663,0.1826
79,2,240.6270778,3674.903044,75.86133333,76.53866667,50.71533333,57.74266667,59.44635473,0.7544,0.6685,0.7862,0.8192,0.7098,1.1541,0.0551,0.1166,0.5907,0.0821,236,241.4,0.1999,175.2,169.1,0.0019,0.0032,0,0.1898,0.1097,0,0.2137,0.4135,0.7019,0.8918,0.8885,0.6676,0.4757,143.7378,79.7735,64.7944,98.1122,44.1988,27.4096,24.4315,41.7121,36.7176,1.4041,0.6363,0.2
80,2,280.357072,4583.618073,91.694,92.03266667,46.05866667,62.31466667,63.28616587,0.6771,0.5023,0.6896,0.8218,0.6436,1.2769,0.0741,0.1686,0.5894,0.1602,265.4,253.2,0.2808,201.2,176,0.1098,0.0227,0,0.1934,0.1197,0,0.2886,0.4416,0.5905,0.8912,0.8857,0.5023,0.5394,144.8288,84.3133,68.2097,100.2428,45.5859,25.3492,24.1563,43.6197,35.0158,2.9179,0.736,0.1411
81,2,164.1212364,1753.702586,50.88466667,51.308,36.322,41.48666667,43.18158327,0.8086,0.7138,0.8486,0.8037,0.6423,1.2513,0.0438,0.0853,0.5695,0.0949,276.1,224.1,0.1481,177.7,165.6,0,0,0,0.2063,0.0226,0,0.1606,0.4102,0.6994,0.8906,0.886,0.7125,0.473,149.5977,81.987,64.5381,100.748,45.5601,28.6387,26.9365,43.2457,39.316,1.4202,0.602,0.2226
82,2,102.8929616,731.4895764,30.48,30.56466667,27.60133333,29.37933333,30.45558213,0.9612,0.9056,1.002,0.7611,0.6,1.2685,0.0317,0.0401,0.5232,0.0403,237.3,190.5,0.0663,171.2,161.5,0,0,0,0.1753,0.0636,0,0.0923,0.4294,0.7514,0.8904,0.8874,0.9028,0.4237,128.4773,83.1114,48.5975,83.3282,42.2655,16.5494,32.307,62.876,36.2991,0.6783,0.6003,0.2253
83,2,173.3579887,2038.19664,52.74733333,53.086,43.77266667,47.41333333,48.90444033,0.8931,0.8299,0.927,0.7737,0.5939,1.3027,0.0343,0.0458,0.5488,0.0554,238.6,205,0.0846,167.2,155.7,0,0,0,0.2062,0.0248,0,0.1806,0.425,0.737,0.8898,0.886,0.8306,0.4355,122.5036,65.0825,51.3622,81.7744,36.7671,25.7686,22.5198,41.151,34.2223,0.7276,0.5587,0.2519
84,2,225.076004,3239.549076,70.612,71.12,47.752,55.54133333,57.5639946,0.781,0.6763,0.8142,0.7914,0.6583,1.2022,0.0469,0.0991,0.555,0.0816,271.9,229.5,0.1285,199,170.6,0.0398,0.0073,0,0.1935,0.0803,0,0.1905,0.4284,0.687,0.8893,0.8876,0.6757,0.4791,136.689,79.9075,44.7653,85.3892,42.6313,22.4413,35.8089,57.9248,42.2598,0.8482,0.6197,0.2107
85,2,196.9866097,2583.736768,52.832,53.594,60.02866667,62.82266667,63.5147574,1.1722,1.1362,1.2041,0.7724,0.3205,2.41,0.0325,0.047,0.5103,0.0297,214.1,174.8,0.0582,78.3,132.5,0.0017,0.1068,0,0.2663,0.0441,0,0.3808,0.4043,0.7638,0.8913,0.8844,1.1365,0.3858,136.2236,117.1096,67.2825,95.778,53.2777,-0.0027,35.7475,90.0043,35.7475,1.5397,0.5588,0.2496
86,2,249.457083,3947.576334,76.53866667,77.724,53.594,63.33066667,65.87358767,0.8148,0.7002,0.8624,0.8352,0.604,1.3828,0.0541,0.0965,0.5514,0.0943,255,240.6,0.1794,172.3,162.5,0,0,0,0.2358,0.1417,0,0.3444,0.385,0.6747,0.8873,0.8858,0.6981,0.481,140.132,74.4388,61.8328,94.9744,42.1689,28.8368,23.434,39.0988,37.1579,1.1372,0.6373,0.1999
87,2,212.7536935,2870.388524,63.33066667,64.008,48.17533333,56.98066667,58.42267547,0.8902,0.7607,0.9213,0.7687,0.6163,1.2473,0.0518,0.0726,0.5508,0.0961,250.1,255.4,0.1917,164.5,153.6,0,0,0,0.1914,0.1087,0,0.2511,0.4086,0.6756,0.8902,0.8867,0.7592,0.4675,148.8843,99.3898,62.1637,99.3166,49.8489,17.0895,34.4807,63.6359,38.4833,0.9679,0.6354,0.202
88,2,140.8638619,1378.018749,37.50733333,37.592,44.87333333,46.05866667,46.9646508,1.2252,1.1964,1.2258,0.6275,0.6388,0.9823,0.0239,0.0683,0.5148,0.0231,207.7,154.3,0.0779,165.3,146.2,0,0,0.1306,0,0.0274,0.0423,0,0.5294,0.7808,0.8908,0.8889,1.2045,0.3902,137.4191,74.6994,60.7851,93.243,41.7557,27.4088,23.631,40.7669,36.1893,0.9147,0.586,0.2313
