LINE,LOC,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
130,3,166.99,1107.42,19.49,23.33,60.13,67.99,68.62,2.91,3.09,3.54,1.07,0.37,2.93,0.09,0.33,0.42,0.02,189.83,36.25,0.1,47.73,26.83,0,0.11,0,0.5,0.12,0,0.88,0.21,0.71,0.89,0.89,3.1,0.47,104.66,111.94,70.47,86.66,48.25,-11.92,26.06,114.57,28.67,1.32,0.6,0.22
131,3,275.55,3337.86,39.54,44.24,93.32,101.58,102.35,2.32,2.39,2.67,0.97,0.56,1.74,0.08,0.27,0.47,0.04,219.6,47.58,0.15,178.53,29.9,0.01,0.07,0,0.3,0.21,0,0.83,0.37,0.73,0.88,0.9,2.4,0.45,118.81,57.78,46.98,77.91,34.21,28.08,22.11,38.14,35.75,1.37,0.73,0.14
132,3,419.53,7499.95,58.5,69,126.75,153.08,158.94,2.25,2.18,2.75,1.16,0.5,2.4,0.1,0.27,0.46,0.06,201.2,62.75,0.27,65.5,31.5,0,0.02,0,0.6,0.52,0,1.66,0.12,0.66,0.89,0.89,2.18,0.5,105,47.49,38.81,67.48,29,27.55,19.99,35.91,34.04,5.73,0.74,0.13
133,3,366.37,7418.23,67.37,76.93,117.46,128.19,129.41,1.67,1.75,1.94,1.02,0.49,2.12,0.08,0.18,0.52,0.04,251.37,210.37,0.17,110.87,84.63,0,0.04,0,0.41,0.4,0,1.13,0.21,0.73,0.88,0.9,1.75,0.46,109.23,52.67,44.23,72.06,31.13,26.76,19.29,35.74,32.99,7.15,0.45,0.18
134,3,259.39,3034.75,65.64,66.44,37.99,60.26,76.93,0.91,0.58,1.19,0.88,0.7,1.26,0.13,0.18,0.6,0.04,79.58,86.95,0.12,199.9,90.7,0.06,0.03,0,0.2,0.26,0,0.33,0.43,0.5,0.89,0.88,0.57,0.59,106.25,107.16,69.4,84.92,46.86,-8.2,24.57,108.25,26,3.92,0.94,0.13
135,3,258.95,1737.45,18.58,28.02,100.2,110.41,113.89,4.07,5.42,6.26,0.96,0.52,1.92,0.11,0.42,0.31,0,172.23,7.73,0,37.18,17.48,0,0.29,0,0.38,0.45,0,2.12,0.27,0.73,0.9,0.94,5.43,0.46,116.11,120.09,73.73,91.92,52.2,-11.06,29.49,110.5,31.51,1.85,0.59,0.23
136,3,286.92,3389.19,39.48,47.69,99.4,111.36,109.45,2.35,2.65,2.97,1.07,0.35,3.15,0.09,0.28,0.4,0.05,125.23,54.7,0.25,69.23,32.33,0,0.05,0,0.5,0.23,0,1.58,0.22,0.72,0.88,0.9,2.66,0.43,92.03,48.3,41.22,62.37,26.82,21.21,14.33,33.98,25.61,3.09,0.76,0.12
137,3,262.83,3648.01,61.83,63.73,56.45,74.82,77.41,1.18,0.91,1.26,0.8,0.63,1.29,0.1,0.12,0.55,0.07,97.2,117.13,0.26,274.45,81.1,0.18,0.01,0,0.22,0.25,0,0.5,0.44,0.6,0.89,0.88,0.91,0.52,99.22,102.29,68.7,80.75,44.33,-8.47,21.59,111.44,23.2,3.64,0.86,0.11
138,3,343.83,4928.21,70.36,73.94,66.99,89.07,107.89,1.21,0.96,1.53,0.79,0.62,1.43,0.12,0.13,0.57,0.04,87.5,154.18,0.1,287.78,95.63,0.06,0.04,0,0.27,0.31,0,0.61,0.35,0.6,0.89,0.89,0.96,0.52,112.2,115.88,77.61,91.59,50.07,-9.74,24.44,111.75,26.3,4.24,0.6,0.23
139,3,286.32,3850.29,66.46,68.16,52.73,74.3,86.49,1.09,0.8,1.3,0.92,0.61,1.63,0.11,0.13,0.61,0.05,131.58,110.5,0.14,102.73,93.63,0.12,0.03,0.04,0.16,0.23,0.08,0.31,0.45,0.57,0.89,0.88,0.8,0.54,90.26,95.77,61.89,74.72,41.19,-9.63,21.37,114.32,23.44,3.47,0.83,0.12
140,3,334.55,2614.21,23.01,48.09,80.52,132.76,137.11,3.04,3.55,6.1,1.07,0.51,2.07,0.13,0.41,0.24,0.04,239.53,101.5,0.11,123.8,96.78,0.01,0.05,0,0.5,1.04,0,3.51,0.15,0.51,0.7,-1.03,3.57,0.63,130.12,132.01,90.71,105.39,57.46,-9.6,26.45,110.03,28.14,5.06,0.62,0.2
141,3,292.85,4447,51.92,58.84,89.62,99.59,101.35,1.72,1.75,1.99,1.06,0.62,1.7,0.09,0.2,0.5,0.05,137.63,102.25,0.23,91.43,31.05,0.01,0.01,0,0.43,0.27,0,1.02,0.17,0.72,0.89,0.89,1.76,0.48,126.15,59.49,49.03,82.33,35.78,30.47,23.19,37.24,38.3,2.72,0.74,0.15
142,3,276.04,3307.95,40.87,44.01,91.27,103.72,105.28,2.37,2.25,2.63,0.9,0.45,2.04,0.08,0.27,0.43,0.04,251.48,123.35,0.13,96.88,57.15,0,0.18,0,0.36,0.29,0,0.93,0.35,0.7,0.88,0.91,2.25,0.44,126.46,54.82,43.82,80.06,34.84,33.01,25.45,37.5,41.73,3.7,0.76,0.12
143,3,164.6,1325.16,25.04,30.08,55.96,63.12,64.01,2.11,2.26,2.46,1.07,0.33,3.35,0.09,0.24,0.41,0.02,185.3,82.93,0.09,49.65,42.73,0,0.18,0,0.5,0.17,0,0.86,0.23,0.72,0.89,0.86,2.26,0.46,158.82,152.62,108.29,125.8,66.91,-6.72,29.47,102.92,30.23,1.28,0.68,0.18
144,3,403.86,3416.16,23.58,60.56,129.35,152.72,176.38,2.61,5.49,8.08,1.15,1.07,1.35,0.2,0.39,0.3,0.01,70.38,18.85,0.02,31.35,17,0,0.29,0,0.19,1.36,0,3.1,0.39,0.68,1.01,1.06,5.51,0.55,122.8,128.25,84.3,100.3,55.46,-11.6,27.65,112.82,29.99,2.65,0.55,0.25
145,3,327.1,4441.26,41.76,43.77,121.9,131.09,130.71,2.99,2.91,3.13,0.9,0.45,2.02,0.07,0.32,0.5,0.03,190.45,126.5,0.13,72.35,47.65,0,0.11,0,0.31,0.22,0,1.07,0.37,0.74,0.89,0.88,2.91,0.42,117.49,118.67,81.01,94.74,51.87,-8.53,24.45,109.17,25.9,1.87,0.73,0.14
146,3,332.37,3028.22,23.6,36.03,120.52,143.28,146.83,4.14,5.24,6.46,1.14,0.5,2.35,0.11,0.42,0.33,0.01,123.3,44.88,0.04,31.6,15.38,0,0.19,0,0.46,0.56,0,2.87,0.28,0.68,0.87,0.92,5.27,0.52,133.47,127.53,81.91,102.24,56.34,-6.31,30.8,101.77,31.65,2.44,0.66,0.18
147,3,368.11,5471.37,45.28,48.43,138.98,151.64,149.83,3.15,3.1,3.34,0.92,0.42,2.26,0.08,0.33,0.47,0.04,253.38,76.9,0.15,66.83,47.8,0,0.25,0,0.33,0.28,0,1.29,0.34,0.73,0.88,0.89,3.11,0.42,119.05,120.77,81.26,95.56,52.87,-9.09,25.55,109.6,27.12,1.24,0.56,0.25
148,3,329.5,5446.73,57.47,60.18,109.07,117.33,118.82,1.98,1.93,2.11,0.88,0.49,1.93,0.07,0.21,0.55,0.04,279.08,141.88,0.14,142.95,100.93,0,0.09,0,0.24,0.19,0,0.67,0.39,0.74,0.89,0.89,1.93,0.42,126.66,61.51,50.45,83.25,36.47,29.62,23.14,37.97,37.6,3.51,0.56,0.25
149,3,312.42,3180.74,28.49,43.39,111.95,123.99,129.2,2.87,3.92,4.67,1.17,0.52,2.32,0.13,0.37,0.33,0.01,221.8,88.1,0.07,42.13,37.65,0,0.13,0,0.45,0.56,0,1.57,0.22,0.72,0.91,0.91,3.93,0.49,117.77,122.81,74.02,93.31,53.15,-12.03,30.86,111.38,33.13,2.35,0.68,0.18
150,3,326.39,3346.65,31.07,41.23,94.83,127,128.99,3.08,3.05,4.2,1.18,0.53,2.24,0.09,0.35,0.38,0.03,328.7,11.7,0.19,77.2,42,0,0.81,0,0.14,0.59,0,1.72,0.1,0.6,0.89,0.88,3.07,0.56,121.64,52.62,43.96,77.88,33.45,32.28,22.98,35.44,39.63,3.17,0.7,0.16
151,3,314.26,4687.94,69.15,70.78,62.42,83.69,88.85,1.2,0.92,1.29,0.95,0.69,1.45,0.1,0.12,0.63,0.1,237.18,263.55,0.37,191.83,171.03,0.06,0.01,0,0.29,0.18,0,0.54,0.3,0.59,0.89,0.89,0.92,0.55,108.34,111.3,74.44,87.94,48.38,-9.11,23.67,111.03,25.37,3.24,0.95,0.11
152,3,288.53,4053.95,57.89,60.83,72.6,85.94,88.83,1.42,1.27,1.56,0.94,0.6,1.62,0.09,0.14,0.56,0.11,255.7,261.5,0.38,260.78,123.25,0.06,0.03,0,0.2,0.19,0,0.61,0.46,0.68,0.89,0.9,1.27,0.48,128.1,124.93,85.14,100.52,54.93,-6.88,26.49,104.48,27.38,1.95,0.78,0.11
153,3,467.24,7746.04,49.68,58.67,163.15,187.09,189.88,3.21,3.35,3.96,1.06,0.43,2.59,0.09,0.35,0.46,0.03,289.18,121.3,0.15,35.6,43,0,0.04,0,0.41,0.41,0,2.02,0.26,0.7,0.89,0.9,3.35,0.48,111.45,48.83,42.09,72.07,30.68,29.87,20.02,33.75,35.97,3.14,0.74,0.15
154,3,244.79,2854.25,82.89,83.33,28.02,44.64,48.79,0.54,0.34,0.6,0.79,0.76,1.05,0.1,0.27,0.6,0.2,216.68,266.35,0.61,159.95,152.15,0.07,0.01,0.09,0.07,0.32,0.19,0.07,0.47,0.5,0.89,0.89,0.34,0.59,145.91,69.92,55.84,94.83,41.84,33.33,27.96,40.28,43.56,3.75,0.54,0.14
155,3,224.94,2438.75,78.82,79.04,25.44,40.68,45.9,0.52,0.32,0.59,0.67,0.71,0.93,0.11,0.28,0.59,0.14,166.78,270.25,0.43,202.3,141.08,0.07,0.02,0.06,0.08,0.25,0.12,0.11,0.47,0.5,0.89,0.89,0.32,0.59,151.47,71.82,56.8,97.9,43.21,34.57,29.39,40.4,45.38,2.5,0.75,0.13
156,3,281.05,4075.56,78.93,85.09,45.87,65.05,71.13,0.78,0.61,0.92,0.98,0.63,1.59,0.12,0.18,0.56,0.14,244.83,270.43,0.41,112.08,124.63,0.03,0.02,0,0.35,0.23,0,0.64,0.29,0.56,0.89,0.88,0.61,0.57,126.61,57.92,47.21,81.6,35.37,31.32,23.99,37.31,39.48,2.53,0.75,0.13
157,3,516.68,4323.26,21.4,50.69,193.82,209.91,227.81,4.6,9.39,11.99,1.28,0.86,1.62,0.16,0.44,0.34,0.02,147.65,14.38,0.04,24.03,12.9,0,0.07,0,0.31,0.99,0,3.11,0.32,0.74,1.1,0.95,9.41,0.52,116.02,119.95,79.06,93.91,52.15,-10.27,26.05,111.49,28,5.13,0.7,0.16
158,3,296.89,3637.92,38.89,46.68,94.12,110.94,113.62,2.41,2.48,3.11,0.87,0.6,1.45,0.09,0.3,0.44,0.05,249.13,117.8,0.25,81.47,63.53,0,0.05,0,0.31,0.48,0,1.41,0.25,0.68,0.89,0.9,2.48,0.5,127.33,58.28,50.21,83.35,35.83,31.79,22.15,34.81,38.79,3.01,0.84,0.13
159,3,253.81,3050.37,87.38,87.71,26.2,47.24,49.91,0.54,0.3,0.57,0.54,0.74,0.72,0.11,0.29,0.54,0.22,226.7,275.9,0.63,200.5,111.95,0.05,0.01,0.11,0,0.56,0.35,0,0.49,0.45,0.89,0.89,0.3,0.62,138.12,67,53.84,90.15,39.77,31.4,26.12,39.76,40.85,3.05,0.57,0.13
160,3,288.4,2845.64,34.57,43.41,90.53,102.95,109.34,2.39,2.64,2.76,1.01,0.65,1.82,0.1,0.32,0.44,0.04,263.78,96,0.19,51.2,42.65,0.01,0.22,0,0.22,0.52,0,1.26,0.42,0.7,0.87,0.91,2.65,0.45,95.63,43.17,37.82,62.47,26.25,25.83,16.11,31.68,30.46,5.01,0.86,0.11
161,3,248.39,2392.96,36.26,42.46,68.96,85.6,85.83,2.01,1.93,2.43,0.86,0.45,2.26,0.1,0.24,0.46,0.11,261.18,273.63,0.62,106.1,80.8,0,0.08,0,0.31,0.28,0,1.04,0.33,0.65,0.89,0.87,1.93,0.48,114.51,56.1,47.58,76.1,32.96,27.27,19.64,35.72,33.62,5.27,1.02,0.1
162,3,164.56,1212.22,21.87,25.8,60.2,67.42,68.21,2.62,2.76,3.13,0.99,0.36,2.74,0.09,0.31,0.39,0.01,72.33,109.08,0.02,37.23,36.6,0,0.07,0,0.45,0.16,0,0.83,0.26,0.72,0.89,0.87,2.76,0.45,109.46,116.9,73.03,90.19,50.37,-12.42,27.54,114.28,30.21,1.84,0.68,0.17
